X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;Y
0;0;37.6;45;12;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;4.962319;1;0;0;0;0;0;0;1;0;39;7;0;1;0;1.5;1;0;0;1
1;0;38.6;56;32;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;1;0;0;0;0;0;0;1;40;7;0;1;0;2.1;1;0;0;0
0;0;37.8;40;12;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;4.962319;1;0;0;0;0;1;0;0;0;38;7;0;1;0;2.94812;1;0;0;1
1;0;38.13445;70.75731;30.52189;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;45.6568;24.77108;0;1;0;2.94812;1;0;0;0
0;0;38;76;18;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;71;11;0;1;0;2.94812;1;0;0;1
0;0;38.1;40;36;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;45.6568;24.77108;0;1;0;2.94812;0;0;1;1
0;0;38.13445;52;28;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;1;0;37;8.1;0;1;0;2.94812;1;0;0;1
0;0;39.2;88;58;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;45.6568;24.77108;0;1;0;2;0;0;1;0
0;0;38.5;92;40;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;46;67;0;1;0;2;1;0;0;1
0;0;38.13445;112;13;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.5;0;0;0;1;0;0;0;1;0;60;6.3;0;0;1;2.94812;1;0;0;1
0;0;37.7;66;12;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;1;0;31.5;6.2;0;1;0;1.6;1;0;0;1
0;0;38.8;50;14;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;4.962319;0;0;1;0;0;0;0;0;1;38;58;0;1;0;2.94812;1;0;0;1
1;0;38.4;54;24;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;1;0;0;1;0;0;0;49;7.2;1;0;0;8;1;0;0;0
0;0;39.2;120;20;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;4.962319;0;0;0;1;0;0;0;1;0;60;8.8;0;0;1;2.94812;0;1;0;1
0;1;38.13445;70.75731;30.52189;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;45;6.5;0;1;0;2.94812;1;0;0;1
0;0;37.3;90;40;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;4.962319;1;0;0;0;0;0;0;0;1;65;50;0;0;1;2;0;0;1;1
0;1;38.5;120;70;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.962319;1;0;0;0;0;0;0;0;1;35;54;1;0;0;1;1;0;0;1
0;0;38.5;104;40;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;45.6568;24.77108;0;1;0;2.94812;1;0;0;1
1;0;39.5;92;28;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;4.962319;0;0;0;1;0;0;0;0;1;72;6.4;0;1;0;3.6;0;1;0;0
0;0;38.5;30;18;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;40;7.7;0;1;0;2.94812;1;0;0;1
1;0;38.2;42;26;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;4.962319;1;0;0;0;0;0;0;0;1;36;6.9;0;1;0;2.94812;1;0;0;0
1;0;37.9;54;42;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;1;0;0;0;47;54;0;0;1;1;1;0;0;0
1;0;36.1;88;30.52189;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;4.962319;0;0;0;1;0;0;0;1;0;45;7;0;0;1;4.8;0;0;1;1
0;0;38.1;70;22;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;36;65;0;1;0;2.94812;0;0;1;1
0;0;38;90;30;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;55;6.1;0;1;0;2.94812;0;1;0;1
0;0;38.2;52;16;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;4.962319;1;0;0;0;0;0;0;0;1;43;8.1;0;1;0;2.94812;1;0;0;0
0;0;38.13445;36;32;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;4;0;0;0;1;0;0;0;1;0;41;5.9;0;1;0;2.94812;0;1;0;1
0;0;38.4;92;20;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;4.962319;1;0;0;0;0;0;0;0;1;45.6568;24.77108;0;1;0;2.94812;1;0;0;1
0;1;38.2;124;88;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;47;8;1;0;0;2.94812;1;0;0;1
1;0;38.13445;96;30.52189;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;60;24.77108;0;1;0;2.94812;0;1;0;1
0;0;37.6;68;32;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;6.5;1;0;0;0;0;0;0;0;1;47;7.2;1;0;0;2.94812;1;0;0;1
0;0;38.1;88;24;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;4.962319;0;0;1;0;0;0;0;1;0;41;4.6;0;1;0;2.94812;0;1;0;1
0;0;38;108;60;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;4.962319;0;0;1;0;0;0;0;1;0;45.6568;24.77108;0;0;1;2.94812;1;0;0;1
1;0;38.2;48;30.52189;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;1;0;0;0;34;6.6;0;1;0;2.94812;1;0;0;0
0;0;39.3;100;51;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;2;0;0;0;1;0;0;0;1;0;66;13;0;0;1;2;0;0;1;1
1;0;36.6;42;18;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;52;7.1;0;1;0;2.94812;0;1;0;1
0;1;38.8;124;36;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;4.962319;0;0;0;1;0;0;0;1;0;50;7.6;0;0;1;2.94812;0;1;0;1
1;0;38.13445;112;24;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;40;5.3;0;0;1;2.6;1;0;0;0
0;0;38.13445;80;30.52189;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;43;70;0;1;0;2.94812;1;0;0;1
0;1;38.8;184;84;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;4.962319;0;1;0;0;0;0;0;0;1;33;3.3;0;1;0;2.94812;0;1;0;1
0;0;37.5;72;30.52189;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;4.962319;1;0;0;0;0;0;0;0;1;35;65;0;1;0;2;0;0;1;1
0;0;38.7;96;28;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;7.5;0;0;0;1;0;0;0;0;1;64;9;0;1;0;2.94812;0;1;0;1
1;0;37.5;52;12;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;4.962319;0;0;1;0;0;0;0;0;1;36;61;1;0;0;1;1;0;0;0
0;0;40.8;72;42;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;54;7.4;0;0;1;2.94812;0;1;0;1
1;0;38;40;25;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;37;69;0;1;0;2.94812;1;0;0;0
1;0;38.4;48;16;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;1;0;0;0;39;6.5;0;1;0;2.94812;1;0;0;0
1;1;38.6;88;28;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;35;5.9;0;1;0;2.94812;1;0;0;0
0;0;37.1;75;36;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;5;0;0;0;1;0;0;0;1;0;48;7.4;0;0;1;3.2;0;1;0;1
0;0;38.3;44;21;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;4.962319;1;0;0;0;0;0;0;0;1;44;6.5;0;1;0;4.4;1;0;0;1
1;0;38.13445;56;68;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;1;0;0;0;0;0;0;0;1;40;6;0;1;0;2.94812;0;0;1;1
1;0;38.6;68;20;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;4.962319;1;0;0;0;0;0;0;0;1;38;6.5;1;0;0;2.94812;1;0;0;0
1;0;38.3;54;18;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;5.4;0;0;0;1;0;0;0;1;0;44;7.2;0;0;1;2.94812;1;0;0;0
0;0;38.2;42;20;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;1;0;0;0;0;0;1;47;60;0;1;0;2.94812;1;0;0;0
0;0;39.3;64;90;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;6.5;1;0;0;0;0;0;0;0;1;39;6.7;0;1;0;2.94812;1;0;0;1
0;0;37.5;60;50;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;3.5;0;0;1;0;0;0;0;1;0;35;6.5;0;1;0;2.94812;0;1;0;1
0;0;37.7;80;30.52189;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;4.962319;0;0;1;0;1;0;0;0;0;50;55;0;0;1;2;1;0;0;1
0;0;37.7;120;28;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;65;7;0;0;1;2.94812;0;1;0;1
0;0;38.13445;76;30.52189;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;45.6568;24.77108;0;1;0;2.94812;0;0;1;1
0;1;38.8;150;50;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;50;6.2;0;1;0;2.94812;0;1;0;1
0;0;38;36;16;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;2;0;0;1;0;0;0;0;0;1;37;75;0;1;0;1;0;0;1;0
1;0;36.9;50;40;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;7;0;0;0;1;0;0;0;0;1;37.5;6.5;0;1;0;2.94812;1;0;0;0
1;0;37.8;40;16;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.962319;1;0;0;0;1;0;0;0;0;37;6.8;0;1;0;2.94812;1;0;0;0
1;0;38.2;56;40;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;7.5;0;0;0;1;0;0;0;0;1;47;7.2;1;0;0;2.5;1;0;0;0
0;0;38.6;48;12;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;36;67;0;1;0;2.94812;1;0;0;0
1;0;40;78;30.52189;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;4.962319;0;0;0;1;1;0;0;0;0;66;6.5;0;1;0;2.94812;0;1;0;1
0;0;38.2;72;18;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;35;6.4;0;1;0;2.94812;1;0;0;1
1;0;38.5;54;30.52189;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.962319;1;0;0;0;0;0;0;0;1;40;6.8;0;1;0;7;1;0;0;0
0;0;38.5;66;24;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;40;6.7;1;0;0;2.94812;1;0;0;1
1;0;37.8;82;12;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;4.962319;0;0;0;1;0;0;0;0;1;50;7;0;1;0;2.94812;0;0;1;1
1;1;39.5;84;30;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;28;5;0;1;0;2.94812;1;0;0;0
0;0;38;50;36;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;4.962319;0;0;1;0;0;0;0;0;1;39;6.6;1;0;0;5.3;1;0;0;1
1;0;38.6;45;16;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.962319;1;0;0;0;1;0;0;0;0;43;58;0;1;0;2.94812;1;0;0;0
0;0;38.9;80;44;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;7;0;0;1;0;1;0;0;0;0;54;6.5;0;0;1;2.94812;0;1;0;1
0;0;37;66;20;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;4.962319;1;0;0;0;0;0;0;0;1;35;6.9;0;1;0;2.94812;0;1;0;1
0;0;38.13445;78;24;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;1;0;43;62;0;1;0;2;0;0;1;0
1;0;38.5;40;16;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;1;0;0;1;0;0;0;37;67;0;1;0;2.94812;1;0;0;0
0;0;38.13445;120;70;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;55;65;0;1;0;2.94812;0;0;1;0
1;0;37.2;72;24;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;4.962319;0;0;0;1;0;0;0;1;0;44;24.77108;0;0;1;3.3;0;0;1;1
0;0;37.5;72;30;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;4.962319;0;0;1;0;0;0;0;0;1;60;6.8;0;1;0;2.94812;0;1;0;1
0;0;36.5;100;24;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;4.962319;0;0;0;1;0;0;0;1;0;50;6;0;0;1;3.4;1;0;0;1
0;0;37.2;40;20;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;1;0;0;0;0;36;62;1;0;0;1;0;0;1;0
1;0;38.5;54;20;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;5.9;0;0;0;1;0;1;0;0;0;42;6.3;0;1;0;2.94812;1;0;0;0
1;0;37.6;48;36;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;44;6.3;1;0;0;5;1;0;0;0
0;0;37.7;44;28;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;4.962319;0;0;1;0;0;0;0;0;1;45;70;0;0;1;2;1;0;0;1
0;0;37;56;24;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;35;61;0;0;1;2;0;0;1;0
1;0;38;42;12;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;1;0;0;0;37;5.8;0;1;0;2.94812;1;0;0;0
0;0;38.13445;60;40;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;4.962319;0;0;0;1;0;0;0;0;1;42;72;0;1;0;2.94812;1;0;0;1
1;0;38.4;80;60;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;4.962319;1;0;0;0;1;0;0;0;0;54;6.9;0;1;0;2.94812;1;0;0;0
1;0;37.8;48;12;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;1;0;0;0;0;0;0;1;48;7.3;1;0;0;2.94812;1;0;0;0
0;0;38;65;40;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;45.6568;24.77108;0;1;0;2.94812;1;0;0;1
1;0;37.9;45;36;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;0;0;1;0;0;0;0;0;1;33;5.7;0;0;1;2.94812;1;0;0;1
1;0;39;84;12;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;7;0;0;0;1;0;0;0;1;0;62;5.9;0;1;0;2.2;0;1;0;1
1;0;38.2;60;24;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;4.962319;0;0;0;1;0;0;0;1;0;53;7.5;0;1;0;1.4;1;0;0;0
0;0;38.13445;140;30.52189;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;30;69;0;1;0;2.94812;0;1;0;0
0;0;37.9;120;60;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;7.5;0;0;0;1;0;0;0;0;1;52;6.6;0;0;1;1.8;0;1;0;1
1;0;38;72;36;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;4.962319;0;0;1;0;0;0;0;0;1;38;6.8;0;1;0;2;1;0;0;0
1;1;38;92;28;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;7.2;0;0;0;1;0;0;0;0;1;37;6.1;1;0;0;1.1;1;0;0;0
0;0;38.3;66;30;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;8.5;0;0;0;1;0;0;0;0;1;37;6;0;1;0;2.94812;1;0;0;1
1;0;37.5;48;24;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;4.962319;0;0;1;0;0;1;0;0;0;43;6;1;0;0;2.8;1;0;0;0
0;0;37.5;88;20;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;35;6.4;1;0;0;2.94812;0;1;0;1
1;1;38.13445;150;60;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;45.6568;24.77108;0;1;0;2.94812;0;1;0;1
0;0;39.7;100;30;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;65;75;0;1;0;2.94812;0;0;1;1
0;0;38.3;80;30.52189;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;1;0;45;7.5;0;1;0;4.6;1;0;0;1
1;0;37.5;40;32;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;4.962319;0;0;0;1;0;0;0;0;1;32;6.4;1;0;0;1.1;1;0;0;1
0;0;38.1;84;44;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;5;0;0;0;1;0;0;0;1;0;60;6.8;0;1;0;5.7;0;1;0;1
1;0;38.7;52;30.52189;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;1;0;0;0;0;0;1;0;0;4;74;0;1;0;2.94812;1;0;0;0
1;0;38.1;44;40;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.962319;1;0;0;0;0;0;1;0;0;35;6.8;0;1;0;2.94812;1;0;0;0
