REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8
2.3,0,0,0,0,0,1968,0
2.3,0,0,0,0,0,1968,0
2.3,0,1,0,0,1,1968,1
2.3,0,0,0,0,0,1968,0
2.3,0,1,0,0,1,1968,0
2.3,0,0,0,0,0,1968,0
2.3,0,0,0,0,1,1968,0
2.3,0,1,1,1,0,1968,0
2.3,0,0,0,0,1,1968,0
2.3,0,0,0,0,1,1968,0
2.3,0,1,0,0,0,1968,0
2.3,0,1,0,0,1,1968,0
2.3,0,1,0,0,0,1968,0
2.3,0,1,0,0,1,1968,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,1,1969,1
2.3,0,1,0,0,0,1969,0
2.3,0,1,1,0,0,1969,1
2.3,0,0,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,1,1,1,1,1969,0
2.3,0,1,0,0,0,1969,1
2.3,0,0,0,0,0,1969,0
2.3,0,1,0,0,1,1969,1
2.3,0,1,0,0,1,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,0,1969,1
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,0,1969,1
2.3,0,1,0,0,1,1969,0
2.3,0,1,1,0,0,1969,1
2.3,0,1,1,0,0,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,1,0,1,1969,0
2.3,0,1,0,0,1,1969,1
2.3,0,0,0,0,1,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,1,0,1,0,1969,0
2.3,3,0,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,1,0,0,1,1969,1
2.3,0,0,0,0,0,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,1,0,0,0,1969,1
2.3,0,1,0,1,0,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,1,0,0,1969,1
2.3,0,1,1,1,0,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,1,0,0,1969,0
2.3,0,1,0,0,0,1969,1
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,1,1,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,1,0,0,1969,1
2.3,0,0,0,0,1,1969,0
2.3,0,1,1,0,1,1969,1
2.3,0,1,0,0,0,1969,0
2.3,2,1,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,1,0,0,1969,1
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,1,0,0,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,1,1,0,0,1969,1
2.3,0,0,0,0,1,1969,0
2.3,0,1,0,0,0,1969,1
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,1,0,0,0,1969,1
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,1,0,0,0,1969,0
2.3,0,0,0,0,1,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,1,0,0,0,1969,1
2.3,0,0,0,0,1,1969,0
2.3,0,1,0,0,1,1969,0
2.3,0,0,0,0,0,1969,0
2.3,0,0,0,0,1,1970,0
2.3,0,1,0,0,0,1970,1
2.3,0,1,0,0,1,1970,1
2.3,0,0,0,0,1,1970,0
2.3,0,1,0,0,0,1970,1
2.3,0,1,0,0,0,1970,0
2.3,0,1,0,0,1,1970,0
2.3,0,1,0,0,0,1970,1
2.3,0,1,0,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,1,0,0,1,1970,0
2.3,0,1,0,1,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,1,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,1,0,0,1970,0
2.3,0,1,1,0,0,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,1,0,0,1,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,1,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,1,0,0,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,0,0,1,1970,0
2.3,0,1,0,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,0,0,1,1970,0
2.3,0,1,1,0,0,1970,0
2.3,0,1,1,0,0,1970,0
2.3,0,1,0,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,0,1,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,0,0,0,1,1970,1
2.3,0,0,0,0,0,1970,1
2.3,0,1,0,0,1,1970,0
2.3,0,1,0,0,1,1970,0
2.3,0,1,0,0,0,1970,1
2.3,0,1,0,0,1,1970,0
2.3,0,1,0,0,1,1970,1
2.3,0,1,0,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,0,0,0,0,1970,1
2.3,0,0,0,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,0,1,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,1,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,0,0,0,1970,1
2.3,0,1,0,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,0,0,0,1970,1
2.3,0,0,0,0,0,1970,0
2.3,0,1,0,0,0,1970,1
2.3,0,1,0,0,1,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,0,0,0,1970,1
2.3,0,1,0,0,0,1970,1
2.3,0,1,0,0,1,1970,0
2.3,0,1,0,0,0,1970,1
2.3,0,0,0,0,0,1970,0
2.3,0,0,0,1,0,1970,0
2.3,0,0,0,0,1,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,0,0,0,0,1970,0
2.3,0,1,0,0,0,1970,0
2.3,0,1,0,0,0,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,0,1971,0
2.3,0,0,1,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,1,0,0,0,1971,1
2.3,0,1,0,0,0,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,1,0,0,0,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,1,0,0,0,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,0,1971,1
2.3,0,1,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,0,1971,1
2.3,0,1,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,1,1,1,0,1971,0
2.3,0,1,1,0,0,1971,0
2.3,0,1,0,0,1,1971,1
2.3,0,0,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,1,0,0,0,1971,1
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,1,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,1,0,1,1971,0
2.3,0,1,0,1,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,1,0,1,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,0,1971,0
2.3,0,1,1,0,1,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,0,0,0,1,1971,1
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,1,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,1,0,1,1971,0
2.3,3,1,1,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,1,0,0,1,1971,0
2.3,1,1,0,0,0,1971,0
2.3,1,1,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,0,1971,1
2.3,0,1,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,1,0,0,0,1971,1
2.3,0,1,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,1,1971,0
2.3,3,1,1,0,1,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,1
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,0,1971,0
2.3,0,0,1,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,1,0,0,1971,0
2.3,0,1,0,0,0,1971,0
2.3,1,0,0,0,0,1971,0
2.3,0,1,1,0,0,1971,1
2.3,0,0,0,0,0,1971,1
2.3,0,0,0,0,0,1971,1
2.3,0,1,1,0,1,1971,1
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,1
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,0,1971,0
2.3,0,0,0,0,1,1971,1
2.3,0,1,1,0,1,1971,0
2.3,0,1,0,0,0,1971,0
2.3,0,1,0,1,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,1,0,0,1971,1
2.3,0,1,0,0,0,1971,0
2.3,0,0,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,1,0,1,1971,0
2.3,0,1,1,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,1,0,0,1971,0
2.3,0,1,1,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,0,0,1,1971,0
2.3,0,0,0,0,0,1971,0
2.3,1,1,0,0,1,1971,1
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,0,0,0,0,1971,0
2.3,0,1,1,0,1,1971,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,1,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,1,0,1,1972,1
2.3,0,1,0,0,0,1972,0
2.3,0,1,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,1,1972,1
2.3,0,1,1,0,0,1972,0
2.3,0,1,1,0,0,1972,0
2.3,0,1,0,0,1,1972,1
2.3,0,0,0,0,0,1972,0
2.3,0,1,1,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,1,0,0,1972,1
2.3,0,0,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,0,0,0,1,1972,0
2.3,0,1,1,0,1,1972,0
2.3,0,1,0,0,0,1972,0
2.3,0,1,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,2,0,0,0,0,1972,1
2.3,0,1,0,0,1,1972,1
2.3,0,1,0,0,1,1972,0
2.3,0,1,0,0,0,1972,0
2.3,0,0,0,0,1,1972,0
2.3,0,0,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,0,1972,0
2.3,0,0,0,0,1,1972,0
2.3,0,1,1,0,0,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,1,1,0,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,1,1,0,0,1972,1
2.3,0,1,1,0,0,1972,1
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,1,0,1,1972,0
2.3,0,0,0,0,1,1972,0
2.3,0,1,1,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,1,1,0,0,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,1,1972,0
2.3,0,1,0,0,1,1972,1
2.3,0,1,0,0,0,1972,0
2.3,0,1,1,0,0,1972,0
2.3,0,1,0,0,1,1972,1
2.3,0,0,0,0,0,1972,1
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,1,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,0,0,0,0,1972,1
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,1,0,1,1972,0
2.3,0,0,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,1,1,0,0,1972,0
2.3,0,0,0,0,0,1972,0
1.79,5,1,0,0,0,1972,0
2.3,0,0,0,0,1,1972,0
2.3,0,1,0,0,1,1972,1
2.3,0,1,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,1,0,0,0,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,0,1972,0
2.3,0,1,1,0,1,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,1,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,0,1972,0
2.3,0,0,0,0,1,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,1,0,0,1,1972,1
2.3,0,1,1,0,1,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,1,0,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,1
2.3,0,1,1,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,1,1972,1
2.3,0,0,0,0,0,1972,1
2.3,0,0,0,0,0,1972,0
2.3,0,1,0,0,0,1972,0
2.3,0,1,1,0,1,1972,0
2.3,0,1,0,0,1,1972,0
2.3,0,0,0,0,0,1972,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,1,0,0,1973,1
2.3,0,1,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,1
2.3,0,1,1,0,0,1973,0
2.3,0,1,1,0,0,1973,1
2.3,0,1,0,0,1,1973,0
2.3,0,1,1,0,0,1973,1
2.3,0,0,0,0,1,1973,0
2.3,0,1,0,0,1,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,1
2.3,0,1,0,0,1,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,1,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,5,1,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,1,1,0,1,1973,0
2.3,0,0,0,0,0,1973,0
2.3,1,0,0,0,0,1973,1
2.3,0,1,0,0,0,1973,1
2.3,0,1,0,0,1,1973,0
2.3,0,1,0,0,0,1973,0
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,0,0,1973,0
2.3,0,1,1,0,0,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,1,1973,1
2.3,0,1,1,0,0,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,0,1,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,1,1973,1
2.3,0,1,1,0,0,1973,0
2.3,0,1,0,0,1,1973,0
2.3,0,1,0,0,1,1973,0
2.3,0,0,0,1,0,1973,0
2.3,0,1,1,0,0,1973,1
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,1
2.3,0,1,0,0,0,1973,0
2.3,0,1,1,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,1,0,1,1973,0
2.3,0,1,1,0,0,1973,0
2.3,0,0,1,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,1,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,1,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,1,1973,0
2.3,0,1,1,0,1,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,1
2.3,0,1,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,1,0,1,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,1,0,1973,0
2.3,0,1,1,0,0,1973,1
2.3,0,1,0,0,1,1973,0
2.3,0,1,1,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,1,1973,0
2.3,0,0,0,0,1,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,1,0,0,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,0,0,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,0,0,1973,0
2.3,0,1,1,0,0,1973,1
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,0,0,1973,0
2.3,0,1,0,0,0,1973,1
2.3,0,1,0,0,0,1973,0
2.3,0,1,1,0,1,1973,0
2.3,0,1,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,1,1,0,0,1973,0
2.3,0,0,0,0,0,1973,1
2.3,0,1,1,0,1,1973,0
2.3,0,1,0,0,1,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,1,0,0,1,1973,0
2.3,0,1,0,0,1,1973,0
2.3,0,1,0,0,1,1973,1
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,1,1973,0
2.3,0,0,0,0,0,1973,0
2.3,1,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,0,1973,1
2.3,0,0,0,0,1,1973,0
2.3,0,0,0,0,0,1973,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,1,0,0,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,1,0,0,1,0,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,0,1974,1
2.3,0,1,1,0,1,1974,1
2.3,0,1,1,0,1,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,0,0,0,1,1974,0
2.3,0,0,0,0,1,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,1,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,1,1974,1
2.3,0,1,1,0,1,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,0,0,0,1,1974,0
2.3,0,0,0,0,1,1974,1
2.3,1,0,0,0,0,1974,0
2.3,0,1,0,0,0,1974,1
2.3,0,0,0,0,0,1974,0
1.79,3,1,0,0,0,1974,0
2.3,0,1,1,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,1,0,0,1974,1
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,1,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,0,1974,1
2.3,0,1,0,0,0,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,1,0,0,0,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,1,1974,0
2.3,0,1,1,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,1,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,1,0,0,0,1974,0
2.3,0,1,0,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,1,1974,1
2.3,0,1,0,0,0,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,1,0,0,0,1974,0
2.3,0,1,0,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,1,0,0,0,1974,1
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,1,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
